"X","plot_richness","treeID","cell_x","cell_y","sp","focal","biomass_1","biomass_2","biomass_3","biomass_4","biomass_5","biomass_6","biomass_7","alive_1","alive_2","alive_3","alive_4","alive_5","alive_6","alive_7","measured_1","measured_2","measured_3","measured_4","measured_5","measured_6","measured_7","neigh1_treeID","neigh2_treeID","neigh3_treeID","neigh4_treeID","neigh5_treeID","neigh6_treeID","neigh7_treeID","neigh8_treeID","neigh1_dist","neigh2_dist","neigh3_dist","neigh4_dist","neigh5_dist","neigh6_dist","neigh7_dist","neigh8_dist","ID","plotID_1","plotID_2","bm_1","bm_2","bm_3","bm_4","bm_5","bm_6","bm_7","gr_7","gr_std"
1018,1,"t105240010810",8,10,"Liquidambar formosana",TRUE,7.818795796,148.3247994,635.9180433,1788.513489,2094.096422,4126.273349,4738.542739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010709","t105240010710","t105240010711","t105240010809","t105240010811","t105240010909","t105240010910","t105240010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1018,"A","E24",1,1,1,1,1,1,1,612.26939,-0.211620615376642
1019,1,"t105240010811",8,11,"Liquidambar formosana",TRUE,14.01935722,164.7875303,384.9314939,2138.190805,2928.143031,6104.028132,9262.414071,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010710","t105240010711","t105240010712","t105240010810","t105240010812","t105240010910","t105240010911","t105240010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1019,"A","E24",1,1,1,1,1,1,1,3158.385939,0.480403928021563
1022,1,"t105240010908",9,8,"Liquidambar formosana",TRUE,3.60497757,35.88554894,196.1107798,858.9219558,1610.383536,3156.408208,5085.146312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010807","t105240010808","t105240010809","t105240010907","t105240010909","t105240011007","t105240011008","t105240011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1022,"A","E24",1,1,1,1,1,1,1,1928.738104,0.146190444396597
1023,1,"t105240010909",9,9,"Liquidambar formosana",TRUE,65.98310612,365.6849192,925.4377975,2769.001296,3343.607684,6136.551539,8147.037516,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010808","t105240010809","t105240010810","t105240010908","t105240010910","t105240011008","t105240011009","t105240011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1023,"A","E24",1,1,1,1,1,1,1,2010.485977,0.168409197308289
1024,1,"t105240010910",9,10,"Liquidambar formosana",TRUE,23.4323542,144.5996559,423.4246432,1874.979877,2313.721169,4176.180758,4873.797492,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010809","t105240010810","t105240010811","t105240010909","t105240010911","t105240011009","t105240011010","t105240011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1024,"A","E24",1,1,1,1,1,1,1,697.616733999999,-0.188423540291824
1025,1,"t105240010911",9,11,"Liquidambar formosana",TRUE,14.60015916,141.3151207,642.7875284,2830.480183,4905.482241,8253.001325,13162.60676,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010810","t105240010811","t105240010812","t105240010910","t105240010912","t105240011010","t105240011011","t105240011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1025,"A","E24",1,1,1,1,1,1,1,4909.605435,0.956378554000649
1028,1,"t105240011008",10,8,"Liquidambar formosana",TRUE,3.893375776,16.62295213,58.88130031,707.0687847,931.1947464,1744.809144,2924.357805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010907","t105240010908","t105240010909","t105240011007","t105240011009","t105240011107","t105240011108","t105240011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1028,"A","E24",1,1,1,1,1,1,1,1179.548661,-0.0574363229697502
1029,1,"t105240011009",10,9,"Liquidambar formosana",TRUE,19.38676827,161.5029951,458.0124003,2972.957909,3207.553827,5403.548445,7941.468176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010908","t105240010909","t105240010910","t105240011008","t105240011010","t105240011108","t105240011109","t105240011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1029,"A","E24",1,1,1,1,1,1,1,2537.919731,0.311763633666674
1030,1,"t105240011010",10,10,"Liquidambar formosana",TRUE,9.7414505,223.3884434,379.6041381,1846.713849,2447.741217,4936.503573,8025.897752,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010909","t105240010910","t105240010911","t105240011009","t105240011011","t105240011109","t105240011110","t105240011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1030,"A","E24",1,1,1,1,1,1,1,3089.394179,0.461652236850556
1031,1,"t105240011011",10,11,"Liquidambar formosana",TRUE,26.82103312,115.6797247,329.7352817,1199.808635,1874.579324,3181.49034,4535.825337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240010910","t105240010911","t105240010912","t105240011010","t105240011012","t105240011110","t105240011111","t105240011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1031,"A","E24",1,1,1,1,1,1,1,1354.334997,-0.00993007883880038
1034,1,"t105240011108",11,8,"Liquidambar formosana",TRUE,5.593723529,101.2197591,350.4038198,1697.917398,2928.289734,6658.393071,10626.41041,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240011007","t105240011008","t105240011009","t105240011107","t105240011109","t105240011207","t105240011208","t105240011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1034,"A","E24",1,1,1,1,1,1,1,3968.017339,0.700458583463752
1035,1,"t105240011109",11,9,"Liquidambar formosana",TRUE,30.28181159,123.2902329,471.6111768,2068.049458,2634.050964,5797.252552,9083.912605,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240011008","t105240011009","t105240011010","t105240011108","t105240011110","t105240011208","t105240011209","t105240011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1035,"A","E24",1,1,1,1,1,1,1,3286.660053,0.515268331697634
1036,1,"t105240011110",11,10,"Liquidambar formosana",TRUE,5.191167701,6.849457383,37.49176673,164.9657764,206.2072205,349.5386252,369.1497032,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240011009","t105240011010","t105240011011","t105240011109","t105240011111","t105240011209","t105240011210","t105240011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1036,"A","E24",1,1,1,1,1,1,1,19.611078,-0.372702832101573
1037,1,"t105240011111",11,11,"Liquidambar formosana",TRUE,4.10967443,10.20609205,158.9795108,772.339407,1261.291527,2735.59467,4791.822305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105240011010","t105240011011","t105240011012","t105240011110","t105240011112","t105240011210","t105240011211","t105240011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1037,"A","E24",1,1,1,1,1,1,1,2056.227635,0.18084160147461
1664,1,"t105340010808",8,8,"Castanea henryi",TRUE,13.17505419,284.4613973,955.3591114,2544.162851,5296.012465,6159.337834,6446.354593,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105340010707","t105340010708","t105340010709","t105340010807","t105340010809","t105340010907","t105340010908","t105340010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1664,"A","E34",1,1,1,1,1,1,1,287.016759,-0.30002301138842
1667,1,"t105340010811",8,11,"Castanea henryi",TRUE,175.347994,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t105340010710","t105340010711","t105340010712","t105340010810","t105340010812","t105340010910","t105340010911","t105340010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1667,"A","E34",1,0,0,0,0,0,0,0,-0.378033046582063
1670,1,"t105340010908",9,8,"Castanea henryi",TRUE,7.981687375,6.221021043,11.01913623,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"t105340010807","t105340010808","t105340010809","t105340010907","t105340010909","t105340011007","t105340011008","t105340011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1670,"A","E34",1,1,1,0,0,0,0,0,-0.378033046582063
1671,1,"t105340010909",9,9,"Castanea henryi",TRUE,-1,-1,1.303132633,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"t105340010808","t105340010809","t105340010810","t105340010908","t105340010910","t105340011008","t105340011009","t105340011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1671,"A","E34",NA,NA,1,0,0,0,0,0,-0.378033046582063
1672,1,"t105340010910",9,10,"Castanea henryi",TRUE,395.1174797,1976.258129,4904.06658,10118.44162,19471.38265,25542.42666,37407.47024,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105340010809","t105340010810","t105340010811","t105340010909","t105340010911","t105340011009","t105340011010","t105340011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1672,"A","E34",1,1,1,1,1,1,1,11865.04358,2.8468395025847
1673,1,"t105340010911",9,11,"Castanea henryi",TRUE,168.6406936,983.8172284,1298.533341,5707.954489,11301.11234,15564.83535,19580.21338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105340010810","t105340010811","t105340010812","t105340010910","t105340010912","t105340011010","t105340011011","t105340011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1673,"A","E34",1,1,1,1,1,1,1,4015.37803,0.713331034482215
1678,1,"t105340011010",10,10,"Castanea henryi",TRUE,70.06733365,581.5229373,1530.778405,6979.741272,13305.58305,21834.49031,27374.98387,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105340010909","t105340010910","t105340010911","t105340011009","t105340011011","t105340011109","t105340011110","t105340011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1678,"A","E34",1,1,1,1,1,1,1,5540.49356,1.12785148473116
1679,1,"t105340011011",10,11,"Castanea henryi",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t105340010910","t105340010911","t105340010912","t105340011010","t105340011012","t105340011110","t105340011111","t105340011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1679,"A","E34",0,0,0,0,0,0,0,0,-0.378033046582063
1683,1,"t105340011109",11,9,"Castanea henryi",TRUE,23.18809538,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t105340011008","t105340011009","t105340011010","t105340011108","t105340011110","t105340011208","t105340011209","t105340011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1683,"A","E34",1,0,0,0,0,0,0,0,-0.378033046582063
1685,1,"t105340011111",11,11,"Castanea henryi",TRUE,100.3819356,98.11822176,538.1171224,6459.043967,13695.45685,17127.78185,25088.21487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105340011010","t105340011011","t105340011012","t105340011110","t105340011112","t105340011210","t105340011211","t105340011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1685,"A","E34",1,1,1,1,1,1,1,7960.43302,1.78558158766597
1700,1,"t105350010808",8,8,"Castanea henryi",TRUE,476.5225464,1297.000244,3238.667867,7115.019136,11574.42883,16351.15073,17898.76626,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010707","t105350010708","t105350010709","t105350010807","t105350010809","t105350010907","t105350010908","t105350010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1700,"A","E35",1,1,1,1,1,1,1,1547.61553,0.0426028158747664
1701,1,"t105350010809",8,9,"Castanea henryi",TRUE,331.9634563,636.9060742,1697.785392,4351.504807,4836.394711,8273.065676,10276.17097,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010708","t105350010709","t105350010710","t105350010808","t105350010810","t105350010908","t105350010909","t105350010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1701,"A","E35",1,1,1,1,1,1,1,2003.105294,0.166403156467366
1702,1,"t105350010810",8,10,"Castanea henryi",TRUE,-1,-1,-1,-1,0.191637152,0.191637152,0.603657028,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"t105350010709","t105350010710","t105350010711","t105350010809","t105350010811","t105350010909","t105350010910","t105350010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1702,"A","E35",NA,NA,NA,NA,1,1,1,0.412019876,-0.377921061187415
1703,1,"t105350010811",8,11,"Castanea henryi",TRUE,46.1510171,262.1596238,751.2942902,1831.761321,3080.716933,6058.803188,7450.927323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010710","t105350010711","t105350010712","t105350010810","t105350010812","t105350010910","t105350010911","t105350010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1703,"A","E35",1,1,1,1,1,1,1,1392.124135,0.000340861421233064
1707,1,"t105350010909",9,9,"Castanea henryi",TRUE,11.64195698,27.59574987,55.19149974,95.31073748,68.98937467,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t105350010808","t105350010809","t105350010810","t105350010908","t105350010910","t105350011008","t105350011009","t105350011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1707,"A","E35",1,1,1,1,1,0,0,0,-0.378033046582063
1708,1,"t105350010910",9,10,"Castanea henryi",TRUE,120.3002221,485.0815407,1016.611136,3844.099934,4311.835917,6493.718913,6701.359564,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010809","t105350010810","t105350010811","t105350010909","t105350010911","t105350011009","t105350011010","t105350011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1708,"A","E35",1,1,1,1,1,1,1,207.640651000001,-0.321597127827434
1709,1,"t105350010911",9,11,"Castanea henryi",TRUE,99.6896464,402.9171118,747.672348,1878.472876,2934.743321,3792.962159,4206.818758,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010810","t105350010811","t105350010812","t105350010910","t105350010912","t105350011010","t105350011011","t105350011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1709,"A","E35",1,1,1,1,1,1,1,413.856599,-0.265548437789196
1712,1,"t105350011008",10,8,"Castanea henryi",TRUE,12.21686843,56.41797751,179.5879659,383.6396121,332.1910254,345.8451725,452.5702979,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010907","t105350010908","t105350010909","t105350011007","t105350011009","t105350011107","t105350011108","t105350011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1712,"A","E35",1,1,1,1,1,1,1,106.7251254,-0.349025573926085
1713,1,"t105350011009",10,9,"Castanea henryi",TRUE,621.5511474,2165.403998,5378.200849,11759.62219,14598.15168,26521.38409,30128.86963,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010908","t105350010909","t105350010910","t105350011008","t105350011010","t105350011108","t105350011109","t105350011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1713,"A","E35",1,1,1,1,1,1,1,3607.48554,0.60246744724436
1714,1,"t105350011010",10,10,"Castanea henryi",TRUE,194.3775631,869.2661209,1770.547623,5564.96323,11112.54737,16182.94781,22070.65914,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350010909","t105350010910","t105350010911","t105350011009","t105350011011","t105350011109","t105350011110","t105350011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1714,"A","E35",1,1,1,1,1,1,1,5887.71133,1.22222391981798
1718,1,"t105350011108",11,8,"Castanea henryi",TRUE,294.7187759,838.0053105,2137.520792,7450.852465,5348.479124,18481.91811,21116.11449,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350011007","t105350011008","t105350011009","t105350011107","t105350011109","t105350011207","t105350011208","t105350011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1718,"A","E35",1,1,1,1,1,1,1,2634.19638,0.337931251205746
1719,1,"t105350011109",11,9,"Castanea henryi",TRUE,151.39335,993.0158117,1620.172346,3948.587696,8411.313915,14876.4747,17712.65544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350011008","t105350011009","t105350011010","t105350011108","t105350011110","t105350011208","t105350011209","t105350011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1719,"A","E35",1,1,1,1,1,1,1,2836.18074,0.392829812136696
1720,1,"t105350011110",11,10,"Castanea henryi",TRUE,89.99759745,275.9574987,711.4529263,3256.798538,5217.32146,9052.785745,9196.369881,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350011009","t105350011010","t105350011011","t105350011109","t105350011111","t105350011209","t105350011210","t105350011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1720,"A","E35",1,1,1,1,1,1,1,143.584136000001,-0.339007438664133
1721,1,"t105350011111",11,11,"Castanea henryi",TRUE,73.58866632,356.2534653,924.8983861,1862.713116,4171.892887,6319.687826,8392.50952,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t105350011010","t105350011011","t105350011012","t105350011110","t105350011112","t105350011210","t105350011211","t105350011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1721,"A","E35",1,1,1,1,1,1,1,2072.821694,0.185351801962921
1737,1,"t106200010809",8,9,"Quercus serrata",TRUE,7.036892655,13.87327316,3.983146786,15.08176531,23.41114845,39.30038162,63.12339287,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200010708","t106200010709","t106200010710","t106200010808","t106200010810","t106200010908","t106200010909","t106200010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1737,"A","F20",1,1,1,1,1,1,1,23.82301125,-0.371558045078646
1743,1,"t106200010909",9,9,"Quercus serrata",TRUE,11.85189391,36.63411193,78.30812388,232.5825794,382.0040989,656.6827142,664.0528905,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200010808","t106200010809","t106200010810","t106200010908","t106200010910","t106200011008","t106200011009","t106200011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1743,"A","F20",1,1,1,1,1,1,1,7.37017630000003,-0.376029861421205
1744,1,"t106200010910",9,10,"Quercus serrata",TRUE,15.6074323,90.17627553,186.3408194,259.1077628,395.0631302,628.3237929,654.7013018,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200010809","t106200010810","t106200010811","t106200010909","t106200010911","t106200011009","t106200011010","t106200011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1744,"A","F20",1,1,1,1,1,1,1,26.3775089000001,-0.370863742584698
1745,1,"t106200010911",9,11,"Quercus serrata",TRUE,4.335397862,16.12768005,44.09099626,106.4990485,164.7451188,209.1152062,221.6966663,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200010810","t106200010811","t106200010812","t106200010910","t106200010912","t106200011010","t106200011011","t106200011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1745,"A","F20",1,1,1,1,1,1,1,12.5814601,-0.374613454818126
1754,1,"t106200011108",11,8,"Quercus serrata",TRUE,15.17389252,23.41114845,22.95051243,119.0283483,348.8626919,589.9297804,1002.137377,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200011007","t106200011008","t106200011009","t106200011107","t106200011109","t106200011207","t106200011208","t106200011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1754,"A","F20",1,1,1,1,1,1,1,412.2075966,-0.265996630207321
1755,1,"t106200011109",11,9,"Quercus serrata",TRUE,0.140900431,-1,13.16877101,36.72081989,77.42749619,21.5035734,27.40784336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200011008","t106200011009","t106200011010","t106200011108","t106200011110","t106200011208","t106200011209","t106200011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1755,"A","F20",1,NA,1,1,1,1,1,5.90426996,-0.376428289044639
1756,1,"t106200011110",11,10,"Quercus serrata",TRUE,7.977132066,17.34159145,36.63411193,45.65173949,105.350168,138.6135081,246.5540764,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200011009","t106200011010","t106200011011","t106200011109","t106200011111","t106200011209","t106200011210","t106200011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1756,"A","F20",1,1,1,1,1,1,1,107.9405683,-0.348695221288367
1757,1,"t106200011111",11,11,"Quercus serrata",TRUE,8.670795724,12.29085294,22.95051243,31.13899514,36.64495043,56.38184919,69.3555273,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t106200011010","t106200011011","t106200011012","t106200011110","t106200011112","t106200011210","t106200011211","t106200011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,1757,"A","F20",1,1,1,1,1,1,1,12.97367811,-0.374506851493392
